,Hotel_name,Positive_summary,Negative_summary
849,AC Hotel Victoria Suites a Marriott Lifestyle Hotel,"[('nou camp', 3), ('clean room', 2), ('room staff', 2), ('breakfast room', 2), ('maintained well', 1)]","[('costly beach', 1), ('beach little', 1), ('little attraction', 1), ('attraction option', 1), ('fcb exhausted', 1)]"
850,Catalonia Plaza Catalunya,"[('staff location', 52), ('great location', 27), ('room location', 20), ('friendly staff', 19), ('friendly great', 18)]","[('expensive breakfast', 10), ('price breakfast', 8), ('small room', 7), ('next noise', 4), ('bit room', 4)]"
851,Hotel Regina,"[('staff location', 52), ('friendly staff', 27), ('great location', 24), ('breakfast good', 18), ('friendly great', 16)]","[('small room', 29), ('bit small', 7), ('little small', 4), ('bathroom small', 4), ('really small', 3)]"
852,Hotel Pulitzer,"[('staff location', 29), ('friendly staff', 17), ('great staff', 13), ('roof terrace', 13), ('great location', 10)]","[('small room', 17), ('liked everything', 4), ('bit small', 3), ('roof top', 3), ('bar staff', 3)]"
853,Hotel Alimara,"[('metro close', 9), ('near metro', 8), ('close station', 4), ('metro station', 4), ('spacious metro', 3)]","[('center city', 4), ('expensive breakfast', 3), ('much better', 2), ('metro center', 2), ('metro station', 2)]"
854,Thistle Holborn The Kingsley,"[('staff location', 28), ('friendly staff', 23), ('helpful friendly', 16), ('friendly great', 15), ('great staff', 15)]","[('small room', 8), ('road main', 4), ('mini bar', 4), ('included breakfast', 4), ('price breakfast', 3)]"
855,Hotel Boltzmann,"[('stop tram', 3), ('friendly staff', 3), ('breakfast good', 3), ('perfect clean', 2), ('friendly good', 2)]","[('small room', 2), ('basic star', 1), ('star four', 1), ('four feel', 1), ('feel qualify', 1)]"
856,The Westbury A Luxury Collection Hotel Mayfair London,"[('staff location', 20), ('great location', 11), ('good location', 10), ('helpful friendly', 7), ('friendly staff', 7)]","[('tea facility', 14), ('small room', 8), ('facility coffee', 7), ('free wifi', 6), ('making tea', 6)]"
857,Petit Palace Boqueria Garden,"[('staff location', 39), ('great location', 18), ('good location', 15), ('great staff', 15), ('gothic quarter', 13)]","[('tea facility', 11), ('small room', 10), ('making tea', 7), ('facility coffee', 6), ('noisy night', 4)]"
858,Mercer House B ria BCN,"[('staff location', 4), ('room location', 3), ('great room', 3), ('great staff', 2), ('nice breakfast', 2)]","[('little bit', 2), ('freeze would', 1), ('would everyone', 1), ('everyone conditioner', 1), ('conditioner ac', 1)]"
859,Hotel ViennArt am Museumsquartier,"[('staff location', 13), ('great location', 12), ('coffee free', 8), ('good location', 7), ('breakfast great', 7)]","[('small room', 9), ('conditioning air', 6), ('fi wi', 5), ('provided conditioning', 3), ('fan provided', 3)]"
860,Crowne Plaza London Battersea,"[('comfortable bed', 15), ('clapham junction', 14), ('room staff', 10), ('helpful staff', 9), ('nice room', 8)]","[('clapham junction', 5), ('tv work', 4), ('small room', 4), ('tube station', 3), ('hot room', 3)]"
861,Amba Hotel Marble Arch,"[('staff location', 46), ('friendly staff', 35), ('room location', 31), ('hotel location', 24), ('comfortable bed', 18)]","[('small room', 17), ('alarm fire', 12), ('smell towel', 4), ('keeping house', 4), ('slow lift', 4)]"
862,Taj 51 Buckingham Gate Suites and Residences,"[('best london', 3), ('great room', 3), ('friendly staff', 3), ('everything great', 3), ('service excellent', 2)]","[('longer stay', 2), ('buckingham provides', 1), ('provides outstanding', 1), ('outstanding gate', 1), ('gate luxury', 1)]"
863,Hotel Sans Souci Wien,"[('helpful friendly', 6), ('souci sans', 5), ('excellent breakfast', 5), ('helpful breakfast', 5), ('great staff', 5)]","[('channel english', 2), ('area restaurant', 2), ('smoking non', 2), ('restaurant better', 2), ('little bit', 2)]"
864,Catalonia La Pedrera,"[('hotel staff', 7), ('good location', 4), ('friendly good', 4), ('room staff', 4), ('great staff', 4)]","[('everything good', 3), ('pool small', 2), ('pool open', 2), ('cafe local', 2), ('tea facility', 2)]"
865,Ohla Eixample,"[('hotel staff', 8), ('staff location', 7), ('service excellent', 6), ('great hotel', 5), ('room staff', 5)]","[('small room', 4), ('gym perfect', 2), ('little small', 2), ('restaurant service', 2), ('better could', 2)]"
866,Jumeirah Carlton Tower,"[('staff location', 4), ('hotel location', 3), ('food nice', 2), ('good staff', 2), ('succeed carlton', 1)]","[('small room', 3), ('service room', 2), ('harrod closeness', 1), ('wax therapist', 1), ('therapist afterwards', 1)]"
867,Hotel Villa Emilia,"[('friendly staff', 7), ('helpful friendly', 5), ('friendly good', 4), ('friendly hotel', 3), ('service excellent', 3)]","[('tea coffee', 2), ('coffee room', 2), ('facility coffee', 2), ('say bad', 2), ('flight child', 1)]"
868,TWO Hotel Barcelona by Axel 4 Sup Adults Only,"[('nice clean', 11), ('friendly staff', 10), ('rooftop pool', 9), ('staff location', 8), ('modern clean', 8)]","[('gay straight', 3), ('terrace roof', 3), ('small room', 3), ('coffee room', 3), ('pool bar', 2)]"
869,Hotel Best Western PLUS Alfa Aeropuerto,"[('shuttle airport', 40), ('airport free', 16), ('friendly staff', 16), ('helpful staff', 11), ('airport bus', 10)]","[('shuttle airport', 4), ('small room', 4), ('airport hotel', 3), ('sauna swimming', 3), ('pool small', 3)]"
870,AC Hotel Irla a Marriott Lifestyle Hotel,"[('ok helpful', 1), ('helpful staff', 1), ('staff location', 1), ('ricardo asset', 1), ('asset tour', 1)]","[('departure prepared', 1), ('prepared returned', 1), ('returned facing', 1), ('facing room', 1), ('queen roommate', 1)]"
871,Hotel Barcelona Catedral,"[('staff location', 51), ('helpful friendly', 25), ('friendly staff', 21), ('gothic quarter', 19), ('great staff', 19)]","[('expensive breakfast', 9), ('good breakfast', 4), ('con air', 4), ('next door', 3), ('chair comfortable', 3)]"
872,Arenas Atiram Hotels,"[('helpful staff', 3), ('metro close', 2), ('desk front', 2), ('nou camp', 2), ('helpful friendly', 2)]","[('fi wi', 2), ('access internet', 2), ('engaging eye', 1), ('eye contact', 1), ('contact upon', 1)]"
873,Holiday Inn London Regent s Park,"[('friendly staff', 30), ('breakfast good', 27), ('staff location', 25), ('comfortable bed', 22), ('helpful breakfast', 20)]","[('bathroom small', 25), ('small room', 16), ('little bathroom', 8), ('little bed', 4), ('bathroom could', 4)]"
874,Senator Barcelona Spa Hotel,"[('nou camp', 97), ('friendly staff', 11), ('breakfast good', 11), ('camp close', 9), ('good location', 7)]","[('spa closed', 5), ('opening spa', 4), ('centre city', 4), ('metro centre', 3), ('spa limited', 3)]"
875,Thistle Euston,"[('friendly staff', 38), ('comfortable bed', 36), ('staff location', 33), ('close station', 27), ('helpful friendly', 25)]","[('small room', 33), ('bit small', 5), ('bathroom small', 5), ('tv work', 4), ('bit room', 4)]"
876,The Connaught,"[('service excellent', 2), ('equipped thing', 1), ('thing need', 1), ('need every', 1), ('every super', 1)]","[('small room', 2), ('setting knew', 1), ('knew renovation', 1), ('renovation main', 1), ('main going', 1)]"
877,Room Mate Anna,"[('staff location', 11), ('friendly staff', 11), ('breakfast friendly', 8), ('friendly great', 7), ('room staff', 7)]","[('size room', 4), ('small room', 4), ('roof top', 3), ('perfect everything', 3), ('floor bathroom', 2)]"
878,Gran Hotel La Florida,"[('amazing view', 6), ('city view', 3), ('spacious view', 3), ('great staff', 3), ('view great', 3)]","[('center city', 2), ('could breakfast', 2), ('pricey bit', 2), ('city far', 2), ('terras pool', 1)]"
879,Ayre Hotel Caspe,"[('friendly staff', 23), ('staff location', 22), ('helpful friendly', 18), ('familia sagrada', 15), ('clean helpful', 13)]","[('fi wi', 11), ('slow wifi', 6), ('tea facility', 5), ('internet slow', 5), ('better could', 5)]"
880,Doubletree By Hilton London Greenwich,"[('friendly staff', 32), ('helpful friendly', 21), ('comfortable bed', 19), ('comfy bed', 13), ('greenwich dlr', 10)]","[('small room', 7), ('door bathroom', 4), ('anything think', 3), ('better could', 3), ('deptford greenwich', 3)]"
881,Chasse Hotel,"[('comfortable bed', 3), ('comfortable clean', 3), ('comfortable nice', 3), ('bed room', 3), ('clean room', 3)]","[('dance studio', 4), ('restaurant bar', 3), ('yet opened', 2), ('mini bar', 2), ('open restaurant', 2)]"
882,The Chelsea Harbour Hotel,"[('room staff', 11), ('friendly staff', 10), ('good room', 10), ('comfy bed', 7), ('great room', 7)]","[('female male', 5), ('poor service', 4), ('bar service', 4), ('men steam', 3), ('slow service', 3)]"
883,Palais Coburg Residenz,"[('secure private', 1), ('private appointed', 1), ('appointed short', 1), ('short within', 1), ('converted castle', 1)]","[('sized bed', 1), ('bed king', 1), ('king need', 1), ('need small', 1), ('trouser dress', 1)]"
884,Zenit Borrell,"[('good room', 3), ('helpful staff', 3), ('breakfast great', 2), ('great good', 2), ('nice clean', 2)]","[('small room', 7), ('bit small', 2), ('gayiaxample social', 1), ('social gay', 1), ('gay environment', 1)]"
885,U232 Hotel,"[('comfortable bed', 6), ('staff location', 5), ('room staff', 4), ('friendly staff', 3), ('helpful friendly', 3)]","[('small room', 3), ('window room', 2), ('interesting subway', 1), ('subway town', 1), ('town centre', 1)]"
886,Eurostars Monumental,"[('familia sagrada', 37), ('good staff', 8), ('staff location', 7), ('helpful friendly', 7), ('metro close', 6)]","[('facility coffee', 4), ('tea facility', 3), ('coffee room', 3), ('making tea', 2), ('hot air', 2)]"
887,Pestana Arena Barcelona,"[('staff location', 6), ('good staff', 4), ('room staff', 4), ('metro close', 3), ('helpful friendly', 3)]","[('good bed', 2), ('night bit', 2), ('fi wi', 2), ('repair attention', 1), ('attention needed', 1)]"
888,Grange City Hotel,"[('comfortable bed', 10), ('room location', 9), ('great hotel', 8), ('friendly staff', 8), ('hotel location', 7)]","[('expensive breakfast', 6), ('price breakfast', 4), ('small room', 3), ('reception staff', 2), ('track train', 2)]"
889,Holiday Inn London Bloomsbury,"[('staff location', 44), ('friendly staff', 36), ('breakfast good', 35), ('good location', 33), ('great location', 25)]","[('small room', 51), ('bed small', 12), ('free wifi', 9), ('bit small', 7), ('bathroom small', 7)]"
890,The Mirror Barcelona,"[('staff location', 10), ('helpful friendly', 5), ('room staff', 5), ('comfortable bed', 3), ('friendly great', 3)]","[('tea facility', 3), ('mirror many', 3), ('tea coffee', 3), ('coffee room', 3), ('facility coffee', 2)]"
891,Worldhotel Cristoforo Colombo,"[('staff location', 11), ('good location', 10), ('breakfast friendly', 9), ('breakfast good', 9), ('great location', 8)]","[('small room', 21), ('bathroom small', 4), ('bit small', 3), ('level metro', 3), ('small breakfast', 3)]"
892,IH Hotels Milano Puccini,"[('breakfast good', 6), ('breakfast location', 6), ('good location', 5), ('helpful breakfast', 4), ('staff location', 3)]","[('coredor disk', 2), ('talk smile', 2), ('hotel room', 2), ('small room', 2), ('could breakfast', 2)]"
893,Best Western Hotel City,"[('friendly staff', 9), ('buenos aire', 4), ('aire corso', 4), ('metro close', 4), ('good location', 4)]","[('soundproof neighbour', 2), ('step elevator', 2), ('bathroom small', 2), ('small room', 2), ('bed small', 2)]"
894,Ch teau Monfort Relais Ch teaux,"[('hotel staff', 7), ('friendly staff', 6), ('staff location', 4), ('excellent breakfast', 3), ('money value', 3)]","[('perfect everything', 4), ('spa pool', 4), ('chateau relais', 3), ('small room', 3), ('pool use', 2)]"
895,Palazzo Parigi Hotel Grand Spa Milano,"[('helpful friendly', 5), ('thing every', 4), ('everything excellent', 3), ('hotel staff', 3), ('friendly staff', 3)]","[('machine coffee', 2), ('coffee room', 2), ('selection menu', 2), ('included breakfast', 2), ('expensive breakfast', 2)]"
896,Hotel Lloyd,"[('good location', 15), ('breakfast good', 5), ('friendly staff', 5), ('great location', 5), ('good staff', 4)]","[('fi wi', 5), ('poor breakfast', 5), ('breakfast hotel', 3), ('bit breakfast', 3), ('facility old', 2)]"
897,Hotel Romana Residence,"[('staff location', 13), ('good location', 11), ('breakfast good', 10), ('room location', 9), ('breakfast location', 8)]","[('bar hotel', 4), ('could room', 3), ('tea facility', 3), ('facility coffee', 3), ('hotel room', 3)]"
898,Hotel Crivi s,"[('staff location', 6), ('friendly staff', 4), ('helpful staff', 2), ('nice breakfast', 2), ('breakfast good', 2)]","[('aged renovation', 2), ('renovation need', 2), ('passing line', 1), ('line metro', 1), ('metro feel', 1)]"
899,Hotel Galileo,"[('staff location', 12), ('good location', 11), ('breakfast good', 6), ('great staff', 5), ('breakfast great', 4)]","[('furniture old', 5), ('hard bed', 4), ('old hotel', 3), ('fi wi', 3), ('equipment interior', 2)]"
900,Carlyle Brera Hotel,"[('staff location', 17), ('good location', 6), ('great staff', 5), ('breakfast great', 5), ('breakfast location', 5)]","[('fi wi', 4), ('little bit', 2), ('better could', 2), ('orange juice', 2), ('bit breakfast', 2)]"
901,Boscolo Milano Autograph Collection,"[('staff location', 7), ('good location', 6), ('great location', 5), ('excellent location', 4), ('room location', 4)]","[('breakfast hotel', 2), ('bar service', 2), ('concept poor', 1), ('poor pawn', 1), ('pawn tot', 1)]"
902,Mokinba Hotels King,"[('great location', 8), ('good location', 6), ('hotel location', 5), ('distance walking', 4), ('nice location', 4)]","[('small room', 5), ('shower small', 3), ('small hotel', 2), ('desk front', 2), ('included breakfast', 2)]"
903,Qualys Hotel Nasco,"[('friendly staff', 10), ('breakfast good', 6), ('helpful friendly', 5), ('breakfast room', 4), ('helpful breakfast', 4)]","[('city far', 3), ('street noise', 2), ('furniture old', 2), ('maximum power', 2), ('could breakfast', 2)]"
904,Enterprise Hotel Design Boutique,"[('breakfast good', 5), ('breakfast great', 5), ('excellent helpful', 4), ('friendly staff', 4), ('centre city', 4)]","[('small room', 3), ('center close', 2), ('speak english', 2), ('better could', 2), ('often line', 1)]"
905,Tryp Barcelona Condal Mar Hotel,"[('breakfast friendly', 3), ('helpful friendly', 3), ('friendly staff', 3), ('breakfast great', 3), ('service room', 2)]","[('conditioning air', 1), ('air mosquito', 1), ('mosquito poor', 1), ('poor refrigerator', 1), ('sun airport', 1)]"
906,NH Collection Barcelona Constanza,"[('comfortable bed', 5), ('breakfast great', 5), ('breakfast room', 4), ('friendly staff', 4), ('breakfast good', 4)]","[('far location', 2), ('reach stop', 2), ('stop metro', 2), ('metro centre', 2), ('speak spa', 2)]"
907,NH Collection Amsterdam Grand Hotel Krasnapolsky,"[('staff location', 47), ('great location', 29), ('comfortable bed', 25), ('hotel location', 22), ('room location', 20)]","[('small room', 14), ('value money', 8), ('hotel room', 6), ('high price', 5), ('expensive breakfast', 5)]"
908,Park Plaza Victoria Amsterdam,"[('staff location', 98), ('friendly staff', 45), ('great location', 45), ('good location', 29), ('great staff', 26)]","[('small room', 18), ('little room', 8), ('expensive bit', 7), ('expensive breakfast', 6), ('price breakfast', 6)]"
909,Hotel Amsterdam De Roode Leeuw,"[('staff location', 14), ('friendly staff', 8), ('dam square', 5), ('good staff', 4), ('great location', 4)]","[('small room', 10), ('bathroom small', 6), ('shower bathroom', 3), ('bed small', 3), ('little bit', 2)]"
910,Swiss tel Amsterdam,"[('staff location', 57), ('great location', 23), ('friendly staff', 21), ('comfortable bed', 20), ('helpful friendly', 19)]","[('small room', 18), ('small breakfast', 5), ('perfect everything', 5), ('view room', 5), ('breakfast room', 5)]"
911,City Rooms,"[('good room', 3), ('bed clean', 3), ('clean room', 3), ('perfect location', 2), ('comfortable bed', 2)]","[('distributor neighboring', 1), ('neighboring positive', 1), ('positive store', 1), ('store cut', 1), ('think ventilation', 1)]"
912,Holiday Inn Amsterdam,"[('friendly staff', 7), ('public transport', 5), ('tram train', 4), ('close station', 4), ('comfortable bed', 4)]","[('city far', 3), ('center city', 3), ('pillow small', 3), ('tram centre', 2), ('say anything', 2)]"
