,Hotel_name,Positive_summary,Negative_summary
757,Radisson Blu Edwardian Bloomsbury Street,"[('location staff', 39), ('friendly staff', 21), ('comfy bed', 19), ('good breakfast', 18), ('comfortable bed', 17)]","[('small room', 18), ('bit small', 7), ('price bar', 5), ('bed room', 5), ('bit breakfast', 5)]"
758,H tel Le Relais Saint Germain,"[('comptoir relais', 2), ('germain saint', 2), ('meal le', 2), ('friendly good', 2), ('country chic', 1)]","[('makeup lighting', 1), ('lighting difficult', 1), ('difficult see', 1), ('see bathroom', 1), ('exceptional highly', 1)]"
759,Hotel Moonlight,"[('earl court', 24), ('location staff', 8), ('friendly staff', 6), ('great location', 6), ('comfortable bed', 5)]","[('small room', 12), ('person single', 3), ('size small', 3), ('bed room', 2), ('single small', 2)]"
760,Villa Alessandra,"[('donated elysees', 1), ('elysees champ', 1), ('champ outdated', 1), ('outdated girl', 1), ('wifi location', 1)]","[('size room', 2), ('small room', 2), ('wireless didnt', 1), ('didnt want', 1), ('want one', 1)]"
761,Ibis Styles Paris Gare Saint Lazare,"[('offer price', 1), ('price location', 1), ('like hotel', 1), ('bedset mall', 1), ('mall railway', 1)]","[('four provider', 1), ('provider ibis', 1), ('ibis corporate', 1), ('corporate thus', 1), ('joke bakery', 1)]"
762,Golden Tulip Opera de Noailles,"[('location staff', 13), ('good location', 6), ('great location', 6), ('good breakfast', 4), ('great staff', 4)]","[('small breakfast', 5), ('small room', 5), ('slow wifi', 4), ('breakfast room', 4), ('tea coffee', 2)]"
763,Best Western Premier Op ra Li ge,"[('good location', 4), ('friendly staff', 3), ('nice clean', 3), ('helpful bed', 3), ('location staff', 3)]","[('small room', 3), ('star hotel', 2), ('price small', 2), ('time small', 1), ('small disappointing', 1)]"
764,H tel Cristal Champs Elys es,"[('location staff', 16), ('friendly location', 5), ('great location', 5), ('good location', 4), ('friendly staff', 4)]","[('small room', 9), ('size room', 2), ('bit small', 2), ('friend solved', 1), ('solved confirmation', 1)]"
765,Best Western Le Jardin de Cluny,"[('location staff', 10), ('great location', 8), ('clean helpful', 7), ('helpful friendly', 7), ('notre dame', 5)]","[('small room', 7), ('quite expensive', 2), ('frigo locker', 1), ('locker smelling', 1), ('smelling rated', 1)]"
766,Le Pigalle Hotel,"[('labo product', 2), ('staff room', 2), ('pigalle montmarte', 1), ('montmarte away', 1), ('away attractive', 1)]","[('pigalle pun', 1), ('pun intended', 1), ('intended finding', 1), ('finding stand', 1), ('lol parked', 1)]"
767,Relais H tel du Vieux Paris,"[('notre dame', 6), ('great location', 6), ('location room', 4), ('helpful friendly', 4), ('latin notre', 3)]","[('small room', 5), ('bit small', 3), ('noisy little', 2), ('per person', 2), ('bathroom small', 2)]"
768,Victoire Germain,"[('great location', 5), ('clean friendly', 4), ('location staff', 3), ('friendly great', 2), ('fresh walked', 1)]","[('small room', 2), ('liked everything', 1), ('everything hotel', 1), ('got cancelled', 1), ('cancelled either', 1)]"
769,Le Littr ,"[('helpful friendly', 3), ('eiffel tower', 2), ('helpful staff', 2), ('friendly good', 2), ('nicest shower', 1)]","[('terraced malfunction', 1), ('malfunction faced', 1), ('faced group', 1), ('group hairdryer', 1), ('improve necessary', 1)]"
770,Hotel Le Sainte Beuve,"[('helpful staff', 6), ('location staff', 4), ('hotel location', 4), ('friendly staff', 4), ('localization polite', 2)]","[('small room', 6), ('registration standard', 2), ('standard discouraged', 2), ('discouraged paris', 2), ('paris scandalous', 2)]"
771,Hotel Villa Saxe Eiffel,"[('eiffel tower', 9), ('desk front', 3), ('great hotel', 2), ('size good', 2), ('good room', 2)]","[('perfect everything', 2), ('frequently fairly', 1), ('fairly four', 1), ('four different', 1), ('different come', 1)]"
772,Thistle Hyde Park,"[('hyde park', 15), ('friendly staff', 11), ('location staff', 9), ('helpful friendly', 8), ('good location', 7)]","[('hot water', 4), ('dated little', 2), ('little bit', 2), ('lancaster gate', 2), ('fi wi', 2)]"
773,Holiday Inn Paris Saint Germain des Pr s,"[('good location', 10), ('great location', 9), ('good breakfast', 7), ('location staff', 6), ('friendly staff', 5)]","[('small room', 10), ('drain tub', 2), ('bathroom small', 2), ('cost breakfast', 2), ('charge extra', 2)]"
774,Hotel Spa La Belle Juliette,"[('location staff', 4), ('musee orsay', 2), ('great location', 2), ('great hotel', 2), ('hotel location', 2)]","[('small room', 4), ('corridor dark', 2), ('little room', 2), ('blacksmith workshop', 1), ('workshop wall', 1)]"
775,Rochester Champs Elysees,"[('location staff', 7), ('good location', 6), ('helpful friendly', 3), ('nice location', 3), ('hotel location', 3)]","[('small breakfast', 4), ('high price', 3), ('breakfast hotel', 2), ('good breakfast', 2), ('service room', 2)]"
776,DoubleTree by Hilton London West End,"[('location staff', 34), ('good breakfast', 31), ('helpful friendly', 28), ('friendly staff', 28), ('breakfast staff', 27)]","[('small room', 22), ('small bed', 11), ('hot water', 10), ('bed room', 9), ('view room', 6)]"
777,Hotel d Orsay Esprit de France,"[('location staff', 15), ('helpful friendly', 13), ('musee orsay', 8), ('great location', 7), ('friendly great', 5)]","[('small room', 5), ('bit small', 2), ('everything could', 2), ('paris slow', 2), ('slow wifi', 2)]"
778,Mercure Paris Opera Louvre,"[('clean room', 3), ('louvre opera', 2), ('comfortable clean', 2), ('good breakfast', 2), ('people reception', 2)]","[('small room', 4), ('lift people', 2), ('could breakfast', 2), ('stupid flooded', 1), ('flooded biggest', 1)]"
779,La Villa des Ternes,"[('perfect location', 6), ('location room', 6), ('hotel location', 5), ('maillot porte', 4), ('nice clean', 4)]","[('small room', 5), ('tiny room', 3), ('quite small', 2), ('bit room', 2), ('breakfast room', 2)]"
780,Holiday Inn London Kensington Forum,"[('good breakfast', 57), ('breakfast location', 41), ('good location', 37), ('great location', 33), ('location staff', 31)]","[('small room', 41), ('bathroom small', 14), ('fi wi', 10), ('parking expensive', 7), ('inn holiday', 6)]"
781,Radisson Blu Edwardian Kenilworth,"[('location staff', 45), ('breakfast location', 28), ('great location', 26), ('helpful friendly', 26), ('good breakfast', 23)]","[('small room', 46), ('bathroom small', 9), ('size room', 9), ('small bed', 8), ('little small', 6)]"
782,H tel Monna Lisa Champs Elys es,"[('location staff', 15), ('good location', 5), ('clean helpful', 4), ('elysees champ', 4), ('excellent location', 3)]","[('small room', 8), ('afternoon cleaned', 1), ('cleaned late', 1), ('late left', 1), ('left still', 1)]"
783,H tel Waldorf Trocad ro,"[('helpful friendly', 6), ('helpful staff', 4), ('friendly staff', 3), ('excellent location', 2), ('friendly breakfast', 2)]","[('good breakfast', 2), ('street view', 1), ('view hotel', 1), ('internet trip', 1), ('trip depend', 1)]"
784,Best Western Amiral Hotel,"[('swimming pool', 9), ('location staff', 5), ('comfortable bed', 3), ('helpful friendly', 3), ('good location', 3)]","[('small room', 3), ('bit could', 2), ('little bit', 2), ('comment short', 1), ('short bad', 1)]"
785,Hotel Les Th tres,"[('comfy bed', 3), ('comfortable clean', 3), ('great location', 3), ('nice helpful', 3), ('quirky interesting', 2)]","[('small room', 7), ('bathroom small', 2), ('price bar', 2), ('bit room', 2), ('clean room', 2)]"
786,Mercure Paris 17 me Saint Lazare Monceau,"[('moulin rouge', 1), ('rouge montmartre', 1), ('montmartre knowledge', 1), ('knowledge kind', 1), ('chill equipment', 1)]","[('privilege replenish', 1), ('replenish mercure', 1), ('mercure hang', 1), ('hang bathrobe', 1), ('shuffle ruin', 1)]"
787,Melia White House Hotel,"[('location staff', 24), ('good location', 13), ('good breakfast', 13), ('friendly staff', 11), ('helpful friendly', 11)]","[('small room', 16), ('bathroom small', 6), ('price bar', 4), ('bathroom room', 4), ('drink expensive', 3)]"
788,Sir Albert Hotel,"[('comfortable bed', 6), ('helpful friendly', 5), ('location staff', 5), ('bed great', 5), ('friendly staff', 4)]","[('small room', 7), ('expensive breakfast', 3), ('music loud', 3), ('bath room', 2), ('pillow big', 2)]"
789,The Waldorf Hilton,"[('great location', 29), ('friendly staff', 26), ('location staff', 25), ('helpful friendly', 24), ('good location', 17)]","[('small room', 6), ('bar service', 5), ('expensive breakfast', 4), ('hot water', 3), ('air work', 3)]"
790,Corendon Vitality Hotel Amsterdam,"[('friendly staff', 16), ('nice clean', 16), ('helpful friendly', 15), ('comfortable bed', 15), ('public transport', 12)]","[('centre far', 6), ('pay use', 6), ('center far', 5), ('public transport', 5), ('little bit', 4)]"
791,Hotel Bellevue Wien,"[('staff room', 2), ('great breakfast', 2), ('mere thumb', 1), ('thumb assisted', 1), ('assisted neat', 1)]","[('alert door', 1), ('door sign', 1), ('sign inside', 1), ('inside properly', 1), ('car however', 1)]"
792,Maison Borella,"[('borella maison', 4), ('good breakfast', 3), ('restaurant excellent', 3), ('hotel location', 3), ('courtyard canal', 2)]","[('main building', 2), ('needed little', 2), ('naviglio grande', 1), ('grande dined', 1), ('dined mosquito', 1)]"
793,Hotel Am Konzerthaus Vienna MGallery by Sofitel,"[('location staff', 7), ('friendly staff', 6), ('staff room', 6), ('good location', 5), ('good breakfast', 5)]","[('included price', 3), ('price breakfast', 3), ('great breakfast', 2), ('breakfast room', 2), ('look old', 2)]"
794,Park Hyatt Vienna,"[('location room', 3), ('excellent location', 3), ('location staff', 3), ('nice good', 2), ('furniture design', 2)]","[('service room', 2), ('pricy bit', 1), ('bathrobe mind', 1), ('mind missing', 1), ('missing child', 1)]"
795,Hilton Vienna,"[('breakfast location', 17), ('location staff', 16), ('good location', 14), ('location room', 12), ('good breakfast', 12)]","[('wifi free', 33), ('fi wi', 18), ('free room', 15), ('paid wifi', 6), ('bathroom small', 4)]"
796,Catalonia Port,"[('helpful friendly', 6), ('good location', 6), ('location staff', 6), ('great location', 4), ('gothic port', 3)]","[('tea coffee', 3), ('swimming pool', 2), ('pool small', 2), ('ladder pool', 1), ('pool therefore', 1)]"
797,Hampshire Hotel Rembrandt Square Amsterdam,"[('great location', 47), ('good location', 43), ('location staff', 34), ('location room', 15), ('breakfast location', 15)]","[('small room', 8), ('single double', 7), ('pushed together', 7), ('slow wifi', 6), ('put single', 4)]"
798,Eurostars Angli,"[('comfortable clean', 3), ('location staff', 3), ('place quiet', 2), ('modern comfortable', 2), ('spacious modern', 2)]","[('reformed need', 2), ('need room', 2), ('ferrocavil journey', 1), ('journey longer', 1), ('longer barcelona', 1)]"
799,Pillows Anna van den Vondel Amsterdam,"[('friendly great', 2), ('comfortable bed', 2), ('pillow amazing', 2), ('beatuful interior', 1), ('interior helpful', 1)]","[('guess normal', 1), ('normal amsterdam', 1), ('amsterdam staying', 1), ('staying center', 1), ('think expensive', 1)]"
800,Schlosshotel R mischer Kaiser,"[('location staff', 21), ('breakfast location', 14), ('good breakfast', 8), ('great breakfast', 7), ('great location', 6)]","[('anything think', 3), ('fi wi', 2), ('tried something', 2), ('hot room', 2), ('breakfast room', 2)]"
801,Hotel Mailberger Hof,"[('breakfast location', 24), ('location staff', 17), ('good breakfast', 12), ('excellent location', 11), ('great breakfast', 10)]","[('tea coffee', 4), ('coffee facility', 3), ('breakfast staff', 3), ('fi wi', 3), ('old need', 2)]"
802,Best Western Delphi Hotel,"[('helpful staff', 4), ('coffee free', 3), ('good location', 3), ('shower comfortable', 2), ('area nice', 2)]","[('coffee room', 2), ('small bed', 2), ('full size', 1), ('size shower', 1), ('shower bathroom', 1)]"
803,Apollofirst Boutique Hotel,"[('helpful friendly', 19), ('friendly staff', 11), ('clean helpful', 6), ('helpful staff', 6), ('good breakfast', 5)]","[('small room', 8), ('tea coffee', 6), ('coffee facility', 5), ('making tea', 4), ('little small', 3)]"
804,Hilton Amsterdam,"[('location staff', 6), ('helpful friendly', 6), ('great location', 5), ('good breakfast', 4), ('friendly great', 4)]","[('swimming pool', 4), ('fi wi', 3), ('old hotel', 3), ('wifi free', 3), ('center far', 2)]"
805,Apollo Hotel Amsterdam,"[('friendly staff', 25), ('helpful friendly', 14), ('canal overlooking', 11), ('comfortable bed', 11), ('staff room', 10)]","[('center far', 7), ('expensive breakfast', 7), ('parking expensive', 6), ('centre far', 6), ('far bit', 5)]"
806,Catalonia Catedral,"[('location staff', 28), ('great location', 19), ('gothic quarter', 10), ('helpful friendly', 10), ('hotel location', 9)]","[('small room', 4), ('could breakfast', 3), ('dark bit', 3), ('bit small', 3), ('could service', 2)]"
807,Element Amsterdam,"[('comfortable bed', 7), ('bed staff', 5), ('tram center', 4), ('friendly bed', 4), ('everything nice', 4)]","[('centre far', 4), ('far city', 4), ('center far', 3), ('dam square', 2), ('anything find', 2)]"
808,Axel Hotel Barcelona Urban Spa Adults Only,"[('location staff', 26), ('great location', 21), ('good location', 19), ('friendly staff', 16), ('helpful friendly', 12)]","[('spa pay', 4), ('small room', 3), ('internet slow', 3), ('facility room', 3), ('slow wifi', 3)]"
809,Cram,"[('friendly staff', 5), ('bed location', 5), ('helpful friendly', 4), ('terrace roof', 4), ('location staff', 3)]","[('tea coffee', 4), ('coffee facility', 4), ('expensive breakfast', 2), ('smaller expected', 2), ('leaked shower', 2)]"
810,Urban Lodge Hotel,"[('friendly staff', 27), ('clean friendly', 17), ('public transport', 17), ('station close', 16), ('urban lodge', 15)]","[('price breakfast', 7), ('center far', 6), ('sheet changed', 5), ('expensive breakfast', 5), ('bit room', 5)]"
811,Novotel Wien City,"[('good location', 12), ('location staff', 10), ('great location', 7), ('breakfast location', 6), ('good breakfast', 6)]","[('small room', 8), ('expensive breakfast', 5), ('per euro', 3), ('carpet dirty', 3), ('family small', 3)]"
812,The Levante Parliament A Design Hotel,"[('location staff', 12), ('good location', 9), ('great location', 7), ('breakfast staff', 6), ('friendly staff', 6)]","[('small room', 8), ('making tea', 6), ('tea coffee', 5), ('coffee facility', 4), ('fi wi', 3)]"
813,Room Mate Gerard,"[('tiny gladly', 1), ('gladly noon', 1), ('noon sun', 1), ('sun everything', 1), ('standard far', 1)]","[('earplug neighbouring', 1), ('neighbouring soundproof', 1), ('soundproof could', 1), ('could bother', 1), ('balanced performance', 1)]"
814,H10 Marina Barcelona,"[('friendly staff', 13), ('helpful friendly', 9), ('great location', 6), ('good location', 5), ('value money', 5)]","[('small room', 4), ('spa pay', 2), ('quite need', 2), ('terrace roof', 2), ('pool bar', 2)]"
815,Barcelona Princess,"[('good breakfast', 16), ('view great', 12), ('good location', 11), ('great good', 9), ('view nice', 8)]","[('center far', 7), ('long lift', 6), ('tea coffee', 6), ('slow lift', 5), ('centre far', 5)]"
816,Novotel Barcelona City,"[('roof top', 7), ('top pool', 6), ('breakfast staff', 6), ('good breakfast', 6), ('great breakfast', 5)]","[('small bed', 4), ('small room', 4), ('sofa kid', 3), ('bit small', 2), ('key seemed', 2)]"
